VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-12-15 22:09:27,2016-12-15 22:27:48,2,.60,1,N,229,229,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2016-12-07 16:08:23,2016-12-07 16:29:46,1,1.25,1,N,68,164,1,13.5,1,0.5,3.06,0,0.3,18.36
2,2016-12-15 20:04:13,2016-12-15 20:06:06,5,.42,1,N,74,75,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2016-12-21 11:26:16,2016-12-21 11:28:37,1,.90,1,N,238,239,1,4.5,0,0.5,1,0,0.3,6.3
1,2016-12-13 13:29:34,2016-12-13 13:36:22,1,.60,1,N,233,170,2,6,0,0.5,0,0,0.3,6.8
1,2016-12-08 17:22:17,2016-12-08 17:33:59,1,1.90,1,N,161,234,2,9.5,1,0.5,0,0,0.3,11.3
2,2016-12-31 03:38:26,2016-12-31 04:08:42,1,7.44,1,N,249,37,2,26.5,0.5,0.5,0,0,0.3,27.8
2,2016-12-11 13:51:49,2016-12-11 13:57:27,2,1.10,1,N,24,238,1,7,0,0.5,2.34,0,0.3,10.14
1,2016-12-07 20:53:04,2016-12-07 21:11:48,1,2.10,1,N,164,148,1,13,0.5,0.5,2,0,0.3,16.3
1,2016-12-08 21:20:58,2016-12-08 21:27:35,1,1.10,1,N,263,237,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-12-16 00:47:40,2016-12-16 00:51:29,1,1.00,1,N,246,50,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-12-17 21:03:34,2016-12-17 21:11:47,1,.51,1,N,232,148,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-12-07 06:33:32,2016-12-07 06:41:18,1,1.70,1,N,125,261,1,8,0,0.5,1.6,0,0.3,10.4
1,2016-12-22 10:40:39,2016-12-22 10:53:27,1,1.50,1,N,234,79,1,9.5,0,0.5,2.05,0,0.3,12.35
1,2016-12-14 23:38:24,2016-12-14 23:48:52,1,2.50,1,N,41,236,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,2016-12-22 06:38:42,2016-12-22 06:45:50,1,1.60,1,N,164,163,1,7.5,0,0.5,2.45,0,0.3,10.75
1,2016-12-27 19:29:55,2016-12-27 19:37:39,1,.40,1,N,48,48,4,6,1,0.5,0,0,0.3,7.8
2,2016-12-12 16:36:12,2016-12-12 16:40:25,1,.54,1,N,237,237,2,4.5,1,0.5,0,0,0.3,6.3
1,2016-12-27 14:11:49,2016-12-27 14:30:43,1,6.60,1,N,161,13,2,22,0,0.5,0,0,0.3,22.8
2,2016-12-06 16:25:09,2016-12-06 16:30:01,2,1.30,1,N,238,166,1,6,1,0.5,0.8,0,0.3,8.6
1,2016-12-27 19:35:07,2016-12-27 19:55:01,1,7.90,1,N,237,95,1,24,1,0.5,3,0,0.3,28.8
1,2016-12-22 11:49:30,2016-12-22 11:57:24,2,.90,1,N,234,68,1,6.5,0,0.5,1,0,0.3,8.3
2,2016-12-08 23:31:46,2016-12-08 23:44:25,1,1.16,1,N,43,229,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,2016-12-05 11:10:50,2016-12-05 11:12:47,1,.20,1,N,229,233,2,3.5,0,0.5,0,0,0.3,4.3
2,2016-12-18 00:32:09,2016-12-18 00:47:18,5,2.27,1,N,186,211,1,11.5,0.5,0.5,1.2,0,0.3,14
1,2016-12-05 20:34:10,2016-12-05 20:46:44,1,2.10,1,N,163,263,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,2016-12-14 16:26:27,2016-12-14 16:31:48,1,.93,1,N,239,238,1,6,1,0.5,1.56,0,0.3,9.36
2,2016-12-27 10:26:43,2016-12-27 10:33:15,2,.52,1,N,239,239,2,6,0,0.5,0,0,0.3,6.8
1,2016-12-04 07:02:46,2016-12-04 07:06:25,1,1.70,1,N,75,141,2,7,0,0.5,0,0,0.3,7.8
2,2016-12-18 06:30:08,2016-12-18 06:31:37,1,.45,1,N,161,170,1,3.5,0,0.5,0.86,0,0.3,5.16
1,2016-12-29 15:14:32,2016-12-29 15:24:57,1,1.30,1,N,263,75,1,8.5,0,0.5,2.75,0,0.3,12.05
1,2016-12-31 17:18:23,2016-12-31 17:57:35,2,8.10,1,N,45,63,1,30,0,0.5,2,0,0.3,32.8
2,2016-12-11 01:34:05,2016-12-11 01:36:17,1,.44,1,N,161,162,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2016-12-17 01:36:59,2016-12-17 01:53:17,1,4.50,1,N,112,61,2,16,0.5,0.5,0,0,0.3,17.3
2,2016-12-06 01:30:14,2016-12-06 01:38:41,2,2.70,1,N,79,256,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2016-12-16 10:34:02,2016-12-16 10:54:52,1,1.07,1,N,170,230,1,13.5,0,0.5,2.86,0,0.3,17.16
2,2016-12-03 18:45:00,2016-12-03 18:57:06,1,.85,1,N,249,79,1,8.5,0,0.5,1.86,0,0.3,11.16
2,2016-12-18 15:10:45,2016-12-18 15:25:02,1,1.64,1,N,234,170,1,10.5,0,0.5,0,0,0.3,11.3
1,2016-12-20 09:15:37,2016-12-20 09:38:43,1,3.20,1,N,140,151,1,16.5,0,0.5,3.45,0,0.3,20.75
2,2016-12-07 15:34:02,2016-12-07 15:47:44,1,1.13,1,N,236,236,1,9.5,0,0.5,2.06,0,0.3,12.36
2,2016-12-13 12:47:55,2016-12-13 12:52:16,1,.37,1,N,151,238,1,4.5,0,0.5,2.5,0,0.3,7.8
1,2016-12-08 22:26:44,2016-12-08 22:53:37,1,10.40,1,N,138,239,1,32,0.5,0.5,9.7,5.54,0.3,48.54
1,2016-12-19 13:52:14,2016-12-19 14:11:05,1,1.40,1,N,137,100,1,12,0,0.5,2.55,0,0.3,15.35
1,2016-12-08 22:57:21,2016-12-08 23:11:33,1,2.00,1,N,233,113,2,11,0.5,0.5,0,0,0.3,12.3
2,2016-12-12 18:59:32,2016-12-12 19:10:58,2,2.34,1,N,148,232,2,8.5,1,0.5,0,0,0.3,10.3
2,2016-12-27 08:14:20,2016-12-27 08:37:34,2,2.66,1,N,164,141,1,16,0,0.5,3.36,0,0.3,20.16
1,2016-12-09 00:49:06,2016-12-09 01:07:54,1,5.40,1,N,116,147,1,19,0.5,0.5,2,0,0.3,22.3
1,2016-12-16 23:42:39,2016-12-16 23:52:39,1,1.80,1,N,50,239,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,2016-12-20 10:20:28,2016-12-20 10:38:27,1,1.60,1,N,13,211,1,12.5,0,0.5,2.65,0,0.3,15.95
2,2016-12-03 19:57:11,2016-12-03 20:08:04,1,1.45,1,N,107,79,1,8.5,0,0.5,1.86,0,0.3,11.16
1,2016-12-19 13:02:09,2016-12-19 13:30:39,2,1.60,1,N,162,186,2,17,0,0.5,0,0,0.3,17.8
1,2016-12-22 19:19:04,2016-12-22 19:23:23,1,.60,1,N,161,230,1,4.5,1,0.5,1.25,0,0.3,7.55
1,2016-12-08 14:03:11,2016-12-08 14:14:02,1,.70,1,N,164,170,2,7.5,0,0.5,0,0,0.3,8.3
1,2016-12-06 13:34:46,2016-12-06 13:34:46,1,.00,5,N,68,264,2,0,0,0,0,0,0.3,0.3
1,2016-12-16 13:37:53,2016-12-16 13:55:25,1,2.00,1,N,229,234,1,12.5,0,0.5,3.3,0,0.3,16.6
1,2016-12-05 07:46:39,2016-12-05 07:50:35,1,.70,1,N,237,140,1,4.5,0,0.5,1,0,0.3,6.3
2,2016-12-08 11:43:39,2016-12-08 11:50:16,3,1.50,1,N,161,113,2,7,0,0.5,0,0,0.3,7.8
2,2016-12-24 23:04:20,2016-12-24 23:22:57,1,8.56,1,N,262,33,1,25.5,0.5,0.5,5.36,0,0.3,32.16
2,2016-12-09 05:46:38,2016-12-09 06:11:52,1,16.88,2,N,233,132,1,52,0,0.5,11.67,5.54,0.3,70.01
1,2016-12-18 09:51:41,2016-12-18 10:09:10,1,2.10,1,N,186,237,2,12.5,0,0.5,0,0,0.3,13.3
1,2016-12-18 07:39:45,2016-12-18 07:42:46,1,.70,1,N,68,68,2,4.5,0,0.5,0,0,0.3,5.3
2,2016-12-16 10:36:14,2016-12-16 10:40:10,1,.50,1,N,68,90,1,4.5,0,0.5,1.06,0,0.3,6.36
2,2016-12-14 17:00:05,2016-12-14 17:30:04,1,2.84,1,N,263,230,2,19,1,0.5,0,0,0.3,20.8
1,2016-12-17 20:36:01,2016-12-17 20:53:54,1,3.60,1,N,230,146,1,15,0.5,0.5,3.25,0,0.3,19.55
1,2016-12-28 19:12:26,2016-12-28 19:19:38,2,1.10,1,N,161,140,1,6.5,1,0.5,1.65,0,0.3,9.95
2,2016-12-31 02:16:18,2016-12-31 02:18:47,3,.55,1,N,79,114,2,4,0.5,0.5,0,0,0.3,5.3
2,2016-12-03 02:12:43,2016-12-03 02:18:41,5,.64,1,N,148,148,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-12-03 10:35:37,2016-12-03 10:45:58,1,2.20,1,N,13,249,1,9.5,0,0.5,2.05,0,0.3,12.35
1,2016-12-20 10:58:18,2016-12-20 11:05:19,1,.90,1,N,262,236,1,6.5,0,0.5,1.45,0,0.3,8.75
2,2016-12-06 13:40:29,2016-12-06 13:56:26,6,1.45,1,N,75,237,2,11,0,0.5,0,0,0.3,11.8
1,2016-12-18 15:57:49,2016-12-18 16:20:43,2,1.70,1,N,162,234,2,14.5,0,0.5,0,0,0.3,15.3
2,2016-12-15 13:46:30,2016-12-15 13:50:37,1,.52,1,N,230,100,2,4.5,0,0.5,0,0,0.3,5.3
1,2016-12-01 12:27:54,2016-12-01 12:38:04,1,1.50,1,N,161,137,1,8.5,0,0.5,1.85,0,0.3,11.15
2,2016-12-20 14:36:06,2016-12-20 14:39:41,1,.58,1,N,237,237,1,4.5,0,0.5,1.32,0,0.3,6.62
2,2016-12-24 09:11:43,2016-12-24 09:13:53,2,.67,1,N,230,100,1,4,0,0.5,0.96,0,0.3,5.76
2,2016-12-21 10:26:07,2016-12-21 10:45:32,1,1.15,1,N,50,230,1,12.5,0,0.5,3.32,0,0.3,16.62
2,2016-12-20 14:55:04,2016-12-20 16:08:35,1,19.03,2,N,107,132,2,52,0,0.5,0,5.54,0.3,58.34
2,2016-12-29 11:39:59,2016-12-29 11:54:33,1,2.40,1,N,161,79,2,11.5,0,0.5,0,0,0.3,12.3
1,2016-12-15 13:20:56,2016-12-15 13:29:06,1,.80,1,N,113,114,2,7,0,0.5,0,0,0.3,7.8
2,2016-12-19 20:45:08,2016-12-19 20:53:10,1,1.35,1,N,164,79,1,7,0.5,0.5,1,0,0.3,9.3
1,2016-12-28 15:23:54,2016-12-28 15:40:50,1,1.90,1,N,90,144,1,12,0,0.5,2.55,0,0.3,15.35
2,2016-12-04 13:16:03,2016-12-04 13:40:39,2,6.70,1,N,138,145,2,23,0,0.5,0,0,0.3,23.8
2,2016-12-27 07:05:37,2016-12-27 07:13:44,1,2.66,1,N,238,230,1,9.5,0,0.5,2.06,0,0.3,12.36
1,2016-12-15 10:19:36,2016-12-15 10:27:54,1,1.20,1,N,170,68,2,7.5,0,0.5,0,0,0.3,8.3
1,2016-12-14 10:52:20,2016-12-14 10:58:00,1,.70,1,N,170,164,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-12-03 15:37:18,2016-12-03 15:46:49,1,1.39,1,N,238,142,2,8,0,0.5,0,0,0.3,8.8
2,2016-12-24 16:41:11,2016-12-24 16:42:54,1,.36,1,N,262,140,2,3.5,0,0.5,0,0,0.3,4.3
2,2016-12-12 01:51:30,2016-12-12 02:15:19,1,9.32,1,N,158,244,2,28.5,0.5,0.5,0,0,0.3,29.8
1,2016-12-17 19:03:21,2016-12-17 19:09:06,4,.50,1,N,161,233,2,5.5,1,0.5,0,0,0.3,7.3
1,2016-12-02 12:50:37,2016-12-02 13:32:20,1,5.90,1,N,41,234,1,28,0,0.5,8.6,0,0.3,37.4
2,2016-12-15 00:51:13,2016-12-15 01:11:29,2,10.19,1,N,158,243,2,29.5,0.5,0.5,0,0,0.3,30.8
2,2016-12-01 10:45:28,2016-12-01 10:45:33,4,.00,5,N,132,132,1,95,0,0.5,28.74,0,0.3,124.54
2,2016-12-25 10:23:52,2016-12-25 10:28:49,1,.91,1,N,7,7,2,5.5,0,0.5,0,0,0.3,6.3
1,2016-12-28 17:34:05,2016-12-28 17:47:23,1,1.60,1,N,234,144,1,9.5,1,0.5,2.25,0,0.3,13.55
1,2016-12-01 14:11:49,2016-12-01 14:17:06,2,.40,1,N,170,170,1,5,0,0.5,1.45,0,0.3,7.25
2,2016-12-07 23:21:38,2016-12-07 23:53:01,5,7.36,1,N,68,179,1,27,0.5,0.5,5.66,0,0.3,33.96
2,2016-12-24 21:29:06,2016-12-24 21:36:59,1,1.37,1,N,142,163,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-12-27 20:11:40,2016-12-27 20:22:53,5,2.56,1,N,141,170,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,2016-12-17 15:20:47,2016-12-17 15:23:30,1,.31,1,N,151,238,2,4,0,0.5,0,0,0.3,4.8
2,2016-12-05 19:10:47,2016-12-05 19:40:45,1,4.17,1,N,261,161,1,20.5,1,0.5,4.46,0,0.3,26.76
2,2016-12-13 08:09:26,2016-12-13 08:30:39,1,6.52,1,N,233,231,1,22,0,0.5,6.84,0,0.3,29.64
2,2016-12-27 20:00:22,2016-12-27 20:14:44,1,2.04,1,N,230,113,1,11,0.5,0.5,1,0,0.3,13.3
2,2016-12-10 23:01:47,2016-12-10 23:11:13,2,1.23,1,N,141,48,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-12-25 10:57:54,2016-12-25 11:06:57,1,1.74,1,N,166,239,2,8.5,0,0.5,0,0,0.3,9.3
2,2016-12-05 13:00:34,2016-12-05 13:01:25,1,.11,1,N,107,234,2,2.5,0,0.5,0,0,0.3,3.3
1,2016-12-20 00:41:49,2016-12-20 00:47:35,1,1.50,1,N,48,142,1,7,0.5,0.5,1.65,0,0.3,9.95
2,2016-12-08 21:14:11,2016-12-08 21:37:56,1,4.38,1,N,141,179,1,19.5,0.5,0.5,3,0,0.3,23.8
1,2016-12-29 09:26:03,2016-12-29 09:59:52,1,17.60,2,N,132,233,1,52,0,0.5,9,5.54,0.3,67.34
2,2016-12-11 13:10:42,2016-12-11 13:30:54,2,2.47,1,N,125,48,1,14,0,0.5,1,0,0.3,15.8
1,2016-12-24 03:52:09,2016-12-24 04:06:36,1,8.10,1,N,141,69,2,24,0.5,0.5,0,0,0.3,25.3
1,2016-12-16 05:40:48,2016-12-16 06:11:23,1,10.80,1,N,170,258,1,34,0.5,0.5,10.55,0,0.3,45.85
1,2016-12-08 15:25:31,2016-12-08 15:33:12,1,.70,1,N,262,236,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-12-21 20:17:23,2016-12-21 20:19:15,1,.67,1,N,233,229,2,4,0.5,0.5,0,0,0.3,5.3
2,2016-12-26 10:19:54,2016-12-26 10:25:28,1,.91,1,N,246,158,1,6,0,0.5,1.36,0,0.3,8.16
2,2016-12-07 08:55:33,2016-12-07 09:20:27,1,3.45,1,N,231,161,1,17.5,0,0.5,3.66,0,0.3,21.96
2,2016-12-17 02:33:19,2016-12-17 02:44:38,1,2.32,1,N,232,256,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2016-12-18 21:30:14,2016-12-18 21:38:18,1,1.22,1,N,100,164,1,7,0.5,0.5,1,0,0.3,9.3
1,2016-12-14 08:36:55,2016-12-14 08:48:30,1,1.10,1,N,249,234,1,8.5,0,0.5,1,0,0.3,10.3
2,2016-12-30 02:06:33,2016-12-30 02:14:49,5,2.35,1,N,163,107,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-12-31 20:56:38,2017-01-01 20:55:10,6,2.17,1,N,162,236,1,9,0.5,0.5,1.03,0,0.3,11.33
1,2016-12-31 14:46:40,2016-12-31 14:58:20,1,2.70,1,N,107,140,2,11.5,0,0.5,0,0,0.3,12.3
2,2016-12-22 23:20:17,2016-12-22 23:47:17,5,10.68,1,N,186,135,1,32.5,0.5,0.5,7.87,5.54,0.3,47.21
1,2016-12-04 02:57:31,2016-12-04 03:04:48,1,1.70,1,N,234,163,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-12-24 13:37:29,2016-12-24 13:41:09,2,.57,1,N,263,263,2,4.5,0,0.5,0,0,0.3,5.3
1,2016-12-15 19:51:42,2016-12-15 19:57:42,2,.60,1,N,209,231,1,5.5,0.5,0.5,1,0,0.3,7.8
2,2016-12-16 02:25:48,2016-12-16 02:26:49,5,.41,1,N,263,263,1,3.5,0.5,0.5,0.96,0,0.3,5.76
1,2016-12-06 03:20:56,2016-12-06 03:35:58,1,4.80,5,N,164,265,1,49.2,0,0,0,10.5,0.3,60
2,2016-12-12 07:43:54,2016-12-12 07:57:00,1,2.66,1,N,79,161,1,12,0,0.5,1.5,0,0.3,14.3
2,2016-12-24 02:03:42,2016-12-24 02:16:32,1,3.15,1,N,170,144,1,12,0.5,0.5,3.32,0,0.3,16.62
1,2016-12-03 08:39:36,2016-12-03 08:45:52,1,1.20,1,N,224,170,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-12-25 15:14:15,2016-12-25 15:25:50,1,1.79,1,N,43,43,1,9.5,0,0.5,2.06,0,0.3,12.36
1,2016-12-15 13:34:40,2016-12-15 13:52:30,1,1.30,1,N,161,164,1,12,0,0.5,3,0,0.3,15.8
2,2016-12-02 09:14:16,2016-12-02 09:30:14,1,7.57,1,N,132,76,2,22,0,0.5,0,0,0.3,22.8
1,2016-12-05 15:53:53,2016-12-05 16:11:06,1,2.80,1,N,246,144,2,13,0,0.5,0,0,0.3,13.8
2,2016-12-13 02:08:04,2016-12-13 02:38:55,1,7.77,1,N,90,244,2,27.5,0.5,0.5,0,0,0.3,28.8
1,2016-12-16 20:04:31,2016-12-16 20:21:06,1,1.90,1,N,186,162,1,12,0.5,0.5,2.65,0,0.3,15.95
1,2016-12-03 23:16:30,2016-12-03 23:30:31,1,2.80,1,N,107,232,2,12.5,0.5,0.5,0,0,0.3,13.8
1,2016-12-22 12:06:20,2016-12-22 12:26:04,1,2.50,1,N,162,114,2,14,0,0.5,0,0,0.3,14.8
1,2016-12-22 09:05:52,2016-12-22 09:17:24,1,1.40,1,N,236,140,1,9,0,0.5,1.95,0,0.3,11.75
2,2016-12-12 12:52:14,2016-12-12 13:22:50,2,10.47,1,N,138,163,2,32,0,0.5,0,5.54,0.3,38.34
1,2016-12-26 18:53:14,2016-12-26 19:19:01,1,14.90,1,N,132,179,1,41,0,0.5,5,0,0.3,46.8
1,2016-12-17 14:31:56,2016-12-17 14:52:53,1,3.30,1,N,162,249,2,15.5,0,0.5,0,0,0.3,16.3
2,2016-12-17 20:14:45,2016-12-17 20:24:25,1,.74,1,N,68,90,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-12-04 23:39:11,2016-12-04 23:45:21,1,1.16,1,N,164,233,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-12-13 00:47:26,2016-12-13 01:08:04,1,5.20,1,N,141,7,1,18.5,0.5,0.5,3.95,0,0.3,23.75
1,2016-12-31 23:03:43,2016-12-31 23:16:34,4,1.80,1,N,256,49,2,10,0.5,0.5,0,0,0.3,11.3
2,2016-12-07 18:13:20,2016-12-07 18:24:06,1,.72,1,N,186,230,1,8,1,0.5,2.94,0,0.3,12.74
2,2016-12-19 09:09:18,2016-12-19 09:22:11,3,1.72,1,N,143,43,1,10,0,0.5,2.16,0,0.3,12.96
2,2016-12-14 10:56:06,2016-12-14 11:27:54,1,3.11,1,N,125,48,1,20,0,0.5,4.16,0,0.3,24.96
2,2016-12-05 21:43:03,2016-12-05 21:57:13,1,2.67,1,N,43,68,2,12,0.5,0.5,0,0,0.3,13.3
2,2016-12-09 12:14:34,2016-12-09 12:19:30,2,.93,1,N,79,4,2,5.5,0,0.5,0,0,0.3,6.3
1,2016-12-12 18:12:46,2016-12-12 18:31:40,1,2.40,1,N,170,262,1,13,1,0.5,2.95,0,0.3,17.75
2,2016-12-03 21:27:55,2016-12-03 21:38:21,1,2.06,1,N,107,229,1,9.5,0.5,0.5,1,0,0.3,11.8
1,2016-12-02 12:59:43,2016-12-02 13:20:22,1,5.50,1,N,264,264,2,20.5,0,0.5,0,0,0.3,21.3
2,2016-12-29 17:20:58,2016-12-29 17:44:41,1,8.17,1,N,138,255,1,26,1,0.5,4,0,0.3,31.8
1,2016-12-11 19:40:35,2016-12-11 20:06:56,1,4.10,1,N,148,112,1,19,1,0.5,4.15,0,0.3,24.95
1,2016-12-20 07:56:04,2016-12-20 08:01:38,1,.70,1,N,107,170,2,5.5,0,0.5,0,0,0.3,6.3
1,2016-12-21 10:47:17,2016-12-21 10:52:31,2,.40,1,N,162,100,2,5,0,0.5,0,0,0.3,5.8
2,2016-12-21 21:45:27,2016-12-21 22:07:07,1,.92,1,N,161,50,1,13.5,0.5,0.5,1,0,0.3,15.8
2,2016-12-19 19:17:10,2016-12-19 19:24:20,1,.80,1,N,234,164,1,6,1,0.5,1.56,0,0.3,9.36
1,2016-12-10 15:32:17,2016-12-10 16:05:01,1,6.30,1,N,211,236,2,24,0,0.5,0,0,0.3,24.8
1,2016-12-08 20:25:04,2016-12-08 20:49:10,1,2.90,1,N,113,50,1,16,0.5,0.5,3.46,0,0.3,20.76
1,2016-12-01 22:02:41,2016-12-01 22:16:26,1,1.60,1,N,170,50,1,10.5,0.5,0.5,2.2,0,0.3,14
2,2016-12-10 01:51:14,2016-12-10 01:54:46,1,1.03,1,N,170,234,1,5,0.5,0.5,1,0,0.3,7.3
2,2016-12-06 22:28:00,2016-12-06 22:52:59,1,8.17,1,N,79,228,1,26.5,0.5,0.5,6.67,5.54,0.3,40.01
1,2016-12-24 15:57:20,2016-12-24 16:03:32,1,.90,1,N,237,141,2,6,0,0.5,0,0,0.3,6.8
1,2016-12-16 23:45:44,2016-12-16 23:49:55,2,.50,1,N,164,170,1,4.5,0.5,0.5,1.15,0,0.3,6.95
2,2016-12-08 14:12:28,2016-12-08 14:58:38,1,3.87,1,N,186,263,1,27,0,0.5,5.56,0,0.3,33.36
1,2016-12-28 21:44:35,2016-12-28 21:51:38,2,1.40,1,N,142,238,1,7.5,0.5,0.5,2.2,0,0.3,11
2,2016-12-30 19:44:54,2016-12-30 19:47:04,1,.26,1,N,113,79,2,3.5,1,0.5,0,0,0.3,5.3
2,2016-12-04 22:21:25,2016-12-04 22:25:28,2,.76,1,N,79,114,1,5,0.5,0.5,1.89,0,0.3,8.19
1,2016-12-22 14:57:02,2016-12-22 15:05:03,2,.90,1,N,141,237,2,7,0,0.5,0,0,0.3,7.8
2,2016-12-27 12:09:42,2016-12-27 12:30:37,1,3.08,1,N,170,43,2,15.5,0,0.5,0,0,0.3,16.3
1,2016-12-10 12:50:11,2016-12-10 13:11:28,1,2.40,1,N,48,107,2,14.5,0,0.5,0,0,0.3,15.3
1,2016-12-30 09:59:21,2016-12-30 10:12:10,1,2.10,1,N,143,263,1,10.5,0,0.5,1,0,0.3,12.3
1,2016-12-27 15:11:32,2016-12-27 15:16:27,1,.40,1,N,100,48,1,5,0,0.5,1,0,0.3,6.8
1,2016-12-09 15:19:09,2016-12-09 15:22:54,1,.80,1,N,90,249,1,5,0,0.5,1.15,0,0.3,6.95
2,2016-12-30 10:32:25,2016-12-30 10:46:24,1,2.50,1,N,211,164,2,11.5,0,0.5,0,0,0.3,12.3
1,2016-12-14 21:22:35,2016-12-14 21:56:09,1,5.50,1,N,125,262,1,23.5,0.5,0.5,5,0,0.3,29.8
1,2016-12-04 16:08:19,2016-12-04 16:11:09,1,.40,1,N,264,264,1,4,0,0.5,1.2,0,0.3,6
1,2016-12-17 13:59:05,2016-12-17 14:08:02,1,1.00,1,N,249,211,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-12-30 19:30:24,2016-12-30 19:40:47,2,1.06,1,N,237,142,2,8,1,0.5,0,0,0.3,9.8
2,2016-12-18 00:01:21,2016-12-18 00:19:06,1,2.00,1,N,164,114,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2016-12-06 19:03:23,2016-12-06 19:30:26,2,1.71,1,N,237,161,1,16.5,1,0.5,2.5,0,0.3,20.8
1,2016-12-28 17:33:36,2016-12-28 17:45:02,1,1.40,1,N,246,234,2,9,1,0.5,0,0,0.3,10.8
2,2016-12-07 05:21:04,2016-12-07 05:26:12,2,1.08,1,N,100,163,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-12-05 19:37:18,2016-12-05 19:51:24,1,3.84,1,N,107,262,1,13.5,1,0.5,2.5,0,0.3,17.8
2,2016-12-21 20:13:24,2016-12-21 20:22:05,6,1.09,1,N,163,141,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2016-12-19 23:35:01,2016-12-19 23:51:48,1,10.27,1,N,138,229,1,28.5,0.5,0.5,2,5.54,0.3,37.34
2,2016-12-27 17:25:53,2016-12-27 17:39:20,1,1.22,1,N,249,100,1,10,1,0.5,2.95,0,0.3,14.75
1,2016-12-16 01:20:52,2016-12-16 01:24:37,1,.90,1,N,170,90,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-12-13 08:10:48,2016-12-13 08:16:45,1,.80,1,N,142,230,1,5.5,0,0.5,1.26,0,0.3,7.56
2,2016-12-26 04:47:00,2016-12-26 04:57:27,1,3.49,1,N,237,202,2,13,0.5,0.5,0,0,0.3,14.3
2,2016-12-11 17:22:50,2016-12-11 17:49:42,1,1.71,1,N,231,148,2,16,0,0.5,0,0,0.3,16.8
1,2016-12-09 03:20:01,2016-12-09 03:42:27,1,5.50,1,N,7,238,2,21,0.5,0.5,0,0,0.3,22.3
1,2016-12-16 06:18:44,2016-12-16 06:30:35,1,6.60,1,N,229,87,1,19.5,0,0.5,3.65,0,0.3,23.95
2,2016-12-10 08:49:59,2016-12-10 08:57:41,5,1.45,1,N,161,246,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-12-27 18:41:19,2016-12-27 18:47:04,5,.80,1,N,68,249,1,5.5,1,0.5,1.46,0,0.3,8.76
2,2016-12-02 15:39:32,2016-12-02 15:47:57,1,1.58,1,N,237,263,1,8,0,0.5,2.64,0,0.3,11.44
1,2016-12-04 03:43:45,2016-12-04 03:54:49,1,1.80,1,N,114,170,1,9,0.5,0.5,2.05,0,0.3,12.35
1,2016-12-01 13:59:52,2016-12-01 14:08:08,1,1.20,1,N,234,79,1,7.5,0,0.5,1.65,0,0.3,9.95
1,2016-12-20 00:00:36,2016-12-20 00:05:56,1,.70,1,N,88,209,1,5,0.5,0.5,3,0,0.3,9.3
2,2016-12-13 00:18:47,2016-12-13 00:26:47,3,1.55,1,N,237,164,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2016-12-30 06:40:27,2016-12-30 06:51:33,1,2.90,1,N,100,236,2,11.5,0,0.5,0,0,0.3,12.3
2,2016-12-29 19:50:56,2016-12-29 20:01:59,2,1.92,1,N,164,114,2,9,1,0.5,0,0,0.3,10.8
1,2016-12-04 15:39:04,2016-12-04 15:46:37,1,1.30,1,N,113,125,2,7.5,0,0.5,0,0,0.3,8.3
1,2016-12-31 17:16:36,2016-12-31 17:42:01,1,1.20,1,N,163,230,2,15,0,0.5,0,0,0.3,15.8
2,2016-12-14 15:57:57,2016-12-14 16:13:22,1,2.04,1,N,236,239,1,11,0,0.5,0,0,0.3,11.8
1,2016-12-21 07:02:11,2016-12-21 07:12:29,1,3.00,1,N,79,237,1,11,0,0.5,1,0,0.3,12.8
